demo[ZCTA5],[Mexicanos],[Negros],[Blancos],[Latinos],[Asiaticos],[Otros - no hispanos]
79934,12411,2937,7568,901,392,670
66547,290,0,7601,103,81,247
36446,0,210,244,0,0,0
60401,622,56,6880,32,35,30
80004,3565,485,30967,983,284,868
66542,115,57,3043,0,0,108
29657,255,545,13833,318,25,215
80013,9035,8635,40159,5057,5150,4132
16312,0,0,3,0,0,0
80012,11310,13377,17249,4099,2381,2366
66543,109,0,900,13,0,0
54948,0,0,221,3,0,2
42765,54,257,5426,163,24,41
29655,9,676,5873,125,0,59
60402,32675,3816,18490,6494,1782,681
16313,0,19,1599,2,2,40
80011,18688,7564,13666,5507,1740,1945
36451,10,1638,2603,18,0,102
16314,0,32,5205,58,23,93
80010,18182,6324,8931,5363,2945,1644
54949,60,4,3217,3,8,42
66544,0,0,372,10,0,2
42764,0,0,512,0,0,0
29654,90,1362,7572,121,0,215
16316,16,15,5157,11,2,177
80007,260,14,7664,360,209,184
80005,1667,151,24824,640,840,512
66546,76,11,1015,0,0,30
16317,4,3,1474,1,0,10
54950,29,0,2927,18,10,57
29653,0,1421,3122,118,10,85
42762,0,0,356,0,0,0
16319,0,0,1315,0,0,7
80222,1853,1297,15626,1047,551,898
29525,15,1364,423,2,11,199
66840,0,5,758,3,8,2
67028,21,0,252,0,0,11
29372,80,709,2901,25,0,147
17033,0,1148,13676,1100,917,407
79036,341,17,4807,222,11,230
55311,299,1648,29986,502,3472,713
67029,13,0,987,12,13,10
42273,0,0,543,0,0,0
79035,3041,29,1309,357,0,88
17034,9,230,1531,449,10,46
29370,8,284,682,0,0,5
79034,129,0,520,1,4,27
17035,0,0,931,0,0,0
79039,76,0,824,5,2,9
55312,57,0,1417,9,12,40
67030,110,0,2967,0,0,116
79033,17,0,70,0,0,0
42266,79,238,1829,19,43,9
17036,118,1103,18332,1435,1261,501
29369,248,2550,9409,106,199,311
79032,93,0,44,0,0,36
55313,395,230,22363,59,256,434
36582,480,4192,18560,278,340,1090
17037,19,0,893,14,0,2
67031,32,19,2688,0,0,52
79031,664,13,617,34,0,11
42265,5,35,785,0,0,0
60104,2907,13984,892,660,192,375
17032,23,15,8201,37,28,38
36581,0,0,64,0,0,14
60106,7492,688,9314,1796,721,204
79046,72,0,538,0,0,32
17025,119,763,14553,526,565,508
67024,0,7,642,0,0,97
79045,12840,173,4980,900,73,211
42276,161,1368,12435,142,8,329
55308,40,29,9037,0,151,255
17026,0,44,3486,36,0,61
29375,0,5,74,0,0,0
79044,346,6,247,55,0,6
60107,9960,1307,20939,2667,4931,1112
17027,26,74,1970,112,70,59
36580,120,140,5259,172,0,305
79043,1087,21,382,5,5,31
55309,882,434,16765,193,163,275
67025,31,7,3526,75,0,102
17028,32,43,3431,182,0,30
29374,29,134,2964,16,9,35
79042,169,7,1029,0,0,30
42275,0,9,672,0,0,0
17029,0,0,354,0,0,0
79041,1995,51,1243,12,5,20
67026,39,11,4917,35,33,29
29373,0,14,263,0,0,18
17030,0,2,914,8,9,2
79040,682,0,827,86,0,11
55310,10,0,1264,0,2,16
42274,28,0,2400,0,25,0
17038,64,64,7784,369,138,184
29368,0,0,89,0,0,0
79029,8114,349,6259,297,1298,226
55314,139,0,1035,8,0,90
67039,54,3,3354,5,8,158
55317,359,325,18568,490,1202,275
17046,595,701,20718,8908,128,483
79016,33,24,33,0,8,16
60101,14143,1060,19216,1883,2864,479
17047,28,82,2578,33,4,34
79015,3442,436,16775,464,300,297
42256,43,31,4415,21,2,50
29355,0,73,803,12,0,0
55318,1454,538,22447,570,682,817
67041,3,2,303,0,0,0
79014,1428,49,2534,14,10,88
17048,47,3,3916,45,19,30
36585,0,162,813,0,0,0
29353,1,980,3224,40,0,33
79013,2380,250,115,112,588,0
17049,0,12,3239,0,4,0
42254,4,8,226,3,0,1
67042,846,774,15475,101,73,460
55319,20,16,5458,11,26,70
79012,24,31,1181,0,0,153
17050,371,746,30120,813,3266,592
60099,6352,8318,12268,2581,671,1052
29351,0,154,965,0,4,67
67045,118,10,2963,16,0,161
79011,6,0,243,2,4,6
17051,5,15,4558,43,12,57
79018,33,2,191,10,0,11
67023,0,0,295,0,0,4
17045,6,26,3002,19,11,28
42259,4,135,998,36,1,35
17039,0,0,92,0,0,0
67035,13,0,910,0,1,15
60103,3719,652,29743,1161,6295,867
79027,3275,45,1389,272,41,71
17040,8,5,2224,21,0,7
29365,69,697,9252,204,102,58
79025,11,0,25,0,0,0
42262,310,1827,5287,496,151,636
36583,0,0,716,0,0,11
17041,0,0,153,0,0,0
67036,0,0,84,0,0,0
79024,38,0,391,8,2,19
55315,18,306,4682,103,129,111
29364,0,107,527,0,0,56
17042,409,842,30743,3772,630,561
67037,1308,900,24129,326,685,1012
79022,3620,575,6455,328,76,370
42261,146,60,10216,291,0,139
17043,57,186,4773,290,151,251
60102,1682,284,26853,730,2566,503
79021,80,0,38,0,0,21
55316,237,2227,19691,341,659,774
29360,1063,6313,12279,461,66,277
67038,0,0,731,0,0,22
17044,136,168,19968,383,129,279
79019,208,14,1454,3,0,55
36584,67,392,587,0,0,54
29356,259,450,7338,42,39,36
42240,1601,10434,28600,629,445,1559
29376,311,1800,6019,70,61,60
17024,4,0,1983,0,0,16
55130,1615,3238,3663,548,6526,860
29406,4528,13730,11057,1456,456,763
79081,1752,3,2234,141,18,26
17003,58,122,10642,333,129,207
42323,0,0,984,0,0,23
67009,86,0,838,4,0,16
29405,600,18830,8010,429,128,753
79080,6,0,521,17,1,30
17004,0,29,4681,3,14,46
55150,9,0,174,25,15,29
36574,0,0,763,0,0,14
67010,558,127,12487,137,0,446
17002,1,0,718,0,0,0
79079,472,140,1863,42,16,86
29404,57,189,1177,39,28,68
42322,0,0,12,0,0,0
60112,853,180,3204,149,92,58
79078,4,0,218,22,4,7
17006,12,0,974,2,7,15
55155,0,0,0,0,0,0
67012,0,0,10,0,0,0
79072,15292,1360,8902,946,127,589
29403,193,10657,10464,336,218,390
17007,49,30,5397,49,13,60
79070,5057,9,4591,396,18,209
67013,60,0,2358,31,13,94
17005,0,0,362,0,0,0
79082,149,1,142,23,0,0
67008,5,0,517,2,0,15
60113,22,3,305,8,0,12
55127,173,350,15616,365,1437,153
29410,977,2916,14280,799,904,732
67003,139,0,2376,16,0,62
16942,0,10,794,2,4,5
36571,135,1797,12041,145,277,579
79088,2535,361,2550,107,7,200
42326,0,0,576,0,0,37
16943,1,5,463,0,0,0
79087,112,0,525,18,18,16
60115,4889,6216,30951,674,1991,1202
67004,16,46,751,3,0,99
16946,16,18,2389,5,10,18
29409,42,194,2066,122,84,122
79086,854,12,1180,42,0,99
55128,1308,2034,22016,335,2321,779
42325,0,0,2365,6,3,64
16947,16,68,4974,25,41,38
79085,10,0,3,0,0,6
67005,2140,328,12127,587,89,928
29407,289,10359,22357,413,615,630
16948,0,16,1624,17,2,13
79084,997,14,1221,152,0,19
55129,933,2013,17095,277,2240,853
36572,0,695,5314,19,26,222
42324,0,0,956,0,0,4
16950,0,8,3321,26,6,55
79083,237,16,1718,29,2,13
42321,0,13,255,0,0,0
17009,0,20,1933,0,0,15
55301,29,308,10286,0,320,416
79068,148,51,2823,97,18,37
79058,0,0,0,0,0,0
29379,29,6078,11004,144,0,404
79057,125,22,1246,21,28,21
17019,40,133,17447,171,375,172
60109,4,0,546,3,0,0
42286,60,83,1036,0,0,31
67020,78,0,1676,0,6,35
55305,131,774,16112,282,1107,644
79056,10,4,49,0,0,1
17020,17,50,8813,75,87,135
36578,0,0,1411,0,23,0
29378,146,24,17,0,0,0
67021,0,0,45,0,0,7
79054,31,2,402,8,11,18
17021,0,6,845,4,5,21
42285,0,0,469,0,14,0
79053,46,0,149,4,0,0
55306,1748,1455,11468,478,773,500
17022,400,378,28046,385,529,227
29377,556,0,774,0,0,0
79052,419,69,591,22,9,18
67022,47,0,1496,0,0,47
17023,36,53,3467,22,0,71
60108,1479,843,15964,1292,3145,258
79051,0,0,36,0,0,0
42280,0,0,302,0,0,0
55307,454,8,2676,0,16,39
17018,2,17,4272,35,24,118
36579,0,276,700,0,0,28
67019,22,0,1067,21,3,59
42301,1016,2544,37334,328,256,1250
29401,100,1013,8862,111,66,243
60111,0,0,199,0,0,0
17010,0,0,102,0,0,0
36575,174,2123,16871,385,151,424
79065,5748,957,13421,388,104,607
67016,28,3,442,20,0,14
42320,227,49,7918,218,128,76
17011,294,2251,28194,1351,2222,993
79064,1321,35,643,184,12,21
55302,317,161,6467,17,0,66
29388,313,2368,11538,130,36,511
17013,435,1841,29977,930,987,1197
79063,52,0,541,0,0,29
67017,112,174,1947,14,2,4
17015,358,208,20064,234,449,321
79062,55,0,151,3,0,0
29385,492,1812,4748,374,488,343
42303,953,1959,35751,255,853,814
55303,854,1696,42336,442,1150,1598
60110,18487,2543,13919,2136,1902,526
36576,187,74,3516,46,0,212
17016,0,0,883,0,0,0
79061,85,0,341,2,2,9
67018,0,0,219,0,0,0
29384,0,600,4023,7,2,5
17017,0,0,1566,0,0,8
79059,27,0,756,0,4,3
55304,637,708,43434,663,1368,1125
79091,0,0,217,0,0,0
79010,76,106,624,31,0,83
17052,0,4,1532,1,0,16
29316,523,3022,19156,617,574,550
17088,0,157,848,0,0,0
78880,1086,2,761,0,0,1
67070,6,16,1076,4,0,50
17090,107,123,5175,0,0,91
78879,0,0,221,0,0,0
42170,0,186,1262,0,12,22
55339,3,0,963,3,23,16
29307,297,3513,14081,176,119,201
17093,0,37,1080,234,14,14
78877,945,0,180,0,0,0
60085,36533,11642,10678,6920,4048,1790
55338,58,9,943,6,0,8
67071,0,0,131,0,0,20
78873,341,5,1613,0,1,0
29306,336,9759,5452,165,146,318
36609,360,9192,13151,557,1025,701
42167,221,273,7207,41,14,48
17097,0,0,784,0,4,11
78872,1546,0,383,0,0,10
55340,180,36,6242,340,342,159
67072,0,0,181,0,0,10
78871,4,0,3,0,0,0
17098,0,36,2195,59,0,36
29303,2616,7336,13286,463,883,457
67073,14,0,326,33,0,0
17094,23,12,2751,10,0,14
42171,109,193,6554,181,7,160
78881,1386,0,866,25,0,7
67068,185,25,3911,14,0,110
55335,70,22,1629,30,13,36
78932,46,11,463,0,0,0
17081,54,0,203,19,0,0
67065,18,0,266,0,0,0
78931,0,0,143,0,0,0
29322,27,216,7561,80,121,69
17082,2,73,3180,64,43,10
60088,1349,1925,7535,558,537,835
36607,0,4088,2290,59,18,11
42204,0,50,435,0,0,0
78886,210,0,181,35,0,0
55336,859,16,6916,29,17,114
17083,0,0,12,0,0,0
67066,37,0,328,0,0,2
29321,26,329,2592,31,0,195
78885,12,0,97,6,0,0
17084,0,0,4309,29,14,73
78884,57,0,887,0,0,0
42202,121,150,1681,52,9,49
55337,1799,5466,31776,1281,2062,2352
17086,8,17,2164,18,47,10
67067,27,48,1605,12,26,79
29320,417,0,447,0,0,0
78883,55,0,267,0,0,3
60087,9631,3108,9699,1974,488,848
36608,423,10594,22913,1145,762,399
17087,0,2,2851,3,0,11
78870,691,0,415,20,0,55
17099,0,0,1263,0,0,0
55341,61,1,2881,12,29,35
42166,39,0,2592,37,44,210
17111,684,6149,20449,1505,2041,1405
78839,7938,72,295,505,5,19
55345,148,370,19878,304,664,745
17112,88,1877,30087,923,835,909
60081,355,0,9241,133,29,82
29223,1024,27838,15291,2336,2489,1523
78838,29,0,191,0,0,0
67105,0,0,170,0,0,16
17113,306,3078,5516,1201,8,458
78837,55,0,111,0,0,0
42159,0,18,972,0,0,8
36612,0,4358,91,196,17,6
17120,0,0,0,0,0,0
78836,110,0,36,0,0,0
55346,122,545,14373,290,822,450
29212,465,6246,19505,1267,870,858
67106,0,0,156,0,0,0
17201,1168,2291,18931,2543,383,646
78834,7232,13,960,343,23,0
42157,0,0,447,0,0,0
60077,1802,1473,15030,1828,7338,810
17202,537,1283,27124,542,566,190
67107,27,5,2497,122,0,29
78833,339,0,894,3,0,3
55347,562,419,24822,408,2855,1244
29210,647,23007,14648,1160,1259,1408
78832,2119,3,1338,118,0,0
67104,97,14,2450,0,24,37
42206,99,107,5486,116,0,150
42160,0,112,1580,0,0,16
29225,6,152,1001,55,31,56
60084,2781,84,11990,434,862,206
78861,6435,801,5300,845,156,138
17101,0,747,1086,43,196,55
29302,228,3204,12261,79,532,152
36610,0,10657,87,55,22,69
78860,162,0,0,0,0,0
55342,72,7,1869,19,2,9
17102,174,3258,3549,723,140,190
67074,32,22,1599,20,6,19
42164,297,310,15649,16,72,96
78852,51990,48,1398,909,302,660
29301,3333,13162,15370,1196,973,593
17103,154,6307,2131,1835,640,376
67101,487,0,3746,150,29,250
78851,5,0,23,0,0,3
55343,1512,4402,16205,651,1902,889
17104,770,9342,3383,4799,966,596
60083,956,2197,6139,295,772,222
78850,503,0,685,8,0,12
29229,1006,25328,16044,1399,1441,1836
42163,0,0,150,0,0,0
67103,2,6,213,0,0,3
17109,132,4994,14207,2130,1093,894
36611,99,2488,3116,156,0,96
78843,29,0,300,46,0,25
55344,919,2696,8863,543,2976,297
17110,82,7959,13385,1683,1318,604
78840,38147,547,7617,1257,180,530
55320,20,25,4904,14,9,66
17080,5,5,228,24,0,8
29323,430,1328,10876,50,24,261
67052,648,45,7859,74,84,284
17060,0,1,1248,0,0,15
78959,1408,168,608,36,21,9
29338,0,0,0,0,0,0
17061,30,22,6929,33,0,32
78957,1105,903,6713,76,54,295
55325,111,0,4284,28,29,57
36602,0,265,495,0,27,4
42223,1933,2824,12337,1529,558,1552
67053,64,0,553,0,0,20
29335,150,1103,4379,40,0,158
17062,11,10,4068,20,8,20
78962,960,909,3829,32,21,35
78956,782,427,3955,0,12,19
78954,74,79,881,7,0,8
17063,0,0,3297,0,48,40
55327,0,0,3401,0,17,20
67054,99,1,1125,7,33,15
42220,271,341,6352,22,0,124
78953,46,0,604,0,0,0
17064,0,0,642,51,0,0
29334,587,2182,9550,443,449,386
78951,0,0,0,0,0,0
17065,22,166,3926,229,8,16
55328,4,0,8781,37,91,253
67055,22,0,100,0,0,0
60096,328,50,6170,113,91,102
17059,40,34,7594,368,0,38
29340,738,4991,16752,171,40,351
55324,24,0,1178,6,18,5
67047,0,0,690,13,0,26
79009,1533,65,335,57,21,0
29349,339,2433,24724,300,1311,347
36587,11,439,8898,0,0,200
17053,42,54,4814,28,18,66
79007,3465,433,9286,457,110,563
42236,0,23,900,0,0,15
55321,236,48,5079,19,4,78
17055,190,1029,33324,429,899,330
60098,5755,823,24461,470,550,449
67049,0,0,49,0,0,0
29346,0,5,156,0,0,0
79005,700,9,827,93,7,23
17056,0,0,63,0,0,0
79003,0,0,218,0,0,14
42234,73,519,1938,62,6,141
55322,42,0,3171,40,5,50
67050,13,3,1457,16,0,17
17057,275,1208,18475,1121,635,407
29341,660,4891,12520,58,217,356
79001,18,0,220,0,0,3
36590,0,0,0,0,0,0
17058,75,40,1478,141,14,19
60097,745,3,9062,215,100,227
78963,147,39,796,0,0,33
42232,10,12,714,0,0,0
67051,12,0,363,2,0,53
42217,34,137,3222,0,9,21
78950,493,267,1795,24,0,11
36603,68,9983,2349,102,8,128
17066,13,327,4701,38,37,223
78942,2891,1168,4253,93,8,100
29329,28,0,214,0,0,0
55332,135,18,1439,0,2,9
60090,11403,829,18221,1056,5981,555
67060,512,32,12763,98,132,585
36605,264,18736,7658,186,124,349
17074,12,18,6848,137,22,105
78941,1063,192,1630,37,25,4
42210,38,13,3675,0,6,45
17075,0,8,62,0,0,0
78940,102,21,1947,103,0,3
29325,309,4853,10045,177,95,172
55333,39,0,763,2,3,57
67061,2,5,178,6,0,13
17076,0,0,37,0,0,0
78938,98,119,281,0,0,0
29324,0,0,210,0,0,0
67062,236,38,3842,13,125,110
42207,0,0,1307,0,0,0
78935,745,0,901,60,0,0
60089,1331,897,30046,678,8073,617
17077,0,0,105,0,0,0
55334,308,24,2357,16,48,20
36606,89,9155,8680,372,351,313
78934,1333,663,3630,0,0,10
17078,117,323,19419,681,535,197
67063,62,50,3384,76,0,134
17073,0,30,5318,142,0,0
78933,12,0,1080,0,0,0
67059,19,22,921,0,3,31
78943,0,43,78,0,0,0
29333,11,0,413,50,0,0
60093,534,68,17024,262,961,355
78949,228,0,556,0,0,0
55329,26,14,1899,0,15,26
67056,119,55,2796,0,6,50
17067,5,166,13573,500,85,171
29332,11,651,1951,25,0,23
78948,125,124,585,0,0,0
42215,8,114,1092,0,0,23
17068,140,44,4164,28,0,29
67057,4,0,209,0,0,3
78947,84,234,3857,60,0,11
55330,649,482,35223,145,522,865
17069,0,0,97,0,0,4
29331,0,18,262,0,0,0
60091,257,211,21807,731,3657,641
78946,12,140,635,12,0,0
42214,0,19,526,0,0,12
17070,175,476,14409,559,180,210
36604,55,4292,4895,149,40,190
67058,80,4,1602,41,0,94
78945,2044,690,7135,133,144,84
55331,473,107,16542,208,200,322
17071,0,0,139,3,0,0
78944,0,47,504,29,0,10
29330,662,835,7148,42,98,109
17072,0,0,82,0,0,0
42211,36,1149,11494,221,63,99
16941,0,7,99,0,0,0
79092,112,1,787,3,0,12
67002,421,218,12588,316,366,389
60144,0,0,44,0,20,0
79355,1075,0,935,10,3,0
42406,69,79,3203,13,2,36
55080,0,5,2394,6,4,19
16823,98,1383,26615,695,138,326
66865,2,0,1137,11,0,38
29479,8,4700,2731,6,16,66
79353,0,0,46,0,0,0
36544,221,779,7774,0,1180,404
16825,0,0,304,0,0,0
66866,5,20,1556,0,8,41
29477,77,3107,3156,0,8,157
16822,0,6,2044,9,0,0
79351,617,0,654,104,17,7
55082,242,674,33641,334,621,727
16826,0,0,635,0,0,0
79350,183,5,127,8,0,22
60143,827,184,8427,287,537,110
66868,6,7,791,0,3,39
16827,107,75,3989,121,87,230
29475,72,897,1456,0,0,19
79347,4258,148,2790,118,35,10
42378,0,19,2893,0,0,46
55084,17,3,1644,0,2,44
16828,30,20,4263,0,30,0
79346,1356,48,687,53,0,26
42404,10,27,2533,0,0,0
79356,3255,225,2387,370,17,48
29481,37,925,733,0,0,53
16821,0,0,172,0,0,0
36542,207,3,12054,166,459,605
29485,1040,9595,37678,1991,783,1685
66861,30,6,2804,0,0,96
42410,45,268,1050,0,0,99
16750,0,2,402,0,0,30
79364,2584,955,3874,347,0,8
55076,1738,772,16978,493,910,664
79363,1172,32,3868,334,7,98
16801,451,1657,35984,1098,4152,895
29483,2369,14870,51082,1693,989,2897
79360,4574,364,9894,120,93,124
16802,156,625,9086,389,1313,279
42409,0,94,2625,37,0,51
66862,0,0,63,0,0,0
55077,855,554,10308,263,835,309
79359,2098,61,641,51,0,0
16803,318,1500,18953,512,3261,821
60145,168,21,2679,6,0,112
29482,0,12,1978,37,4,18
66863,0,0,52,0,0,0
36543,0,0,147,0,0,0
79358,329,17,657,17,0,9
16820,0,0,1075,2,4,13
66864,8,0,341,0,2,0
42408,31,56,6208,0,58,65
55079,43,31,7852,10,81,229
79357,1243,40,979,91,0,0
36545,0,5131,5067,1,32,4
66869,0,0,712,0,0,15
16829,0,0,583,5,0,0
79345,490,0,308,28,0,16
16837,0,0,161,0,0,0
29469,0,0,1005,0,0,14
79329,1098,9,2111,53,8,11
42371,0,0,466,21,0,0
36549,23,28,4739,60,33,43
16838,0,29,1800,35,2,25
66901,199,71,5776,35,66,159
79326,0,0,16,57,25,0
16839,29,0,597,10,0,0
55090,8,3,331,0,0,21
29468,0,1339,625,0,0,56
60140,1218,36,13660,183,526,362
79325,857,52,1502,54,0,2
42370,0,0,0,0,0,0
16840,0,0,587,0,0,0
66930,0,0,252,0,0,0
79324,14,0,3,0,0,0
55092,114,1,10558,67,106,237
29466,343,2842,29224,578,316,713
16841,5,9,5727,97,2,30
66932,0,0,104,0,0,0
79323,4563,0,1953,304,20,147
36550,0,272,41,0,0,12
16843,0,9,370,0,0,0
79322,970,165,773,71,0,0
42369,12,0,230,0,0,0
60139,8767,2351,12234,2022,8013,1227
55089,4,19,1616,8,20,232
79366,79,0,1188,42,12,4
79330,0,0,255,0,0,0
60141,16,74,102,0,0,0
29474,87,957,1469,0,0,98
66870,0,0,114,0,0,1
42376,20,24,5962,106,0,108
16830,15,67,13179,77,155,165
79344,49,4,23,0,0,0
55085,0,0,439,0,13,2
29472,298,3781,3988,85,28,523
16832,13,0,660,9,2,8
79343,792,33,600,84,15,44
60142,1109,283,22384,1381,1956,224
66871,55,16,1239,5,0,27
79342,222,3,373,2,0,6
16833,22,14,5267,30,0,49
55087,0,0,375,0,6,33
42374,0,0,362,0,0,4
79339,3311,386,2740,374,36,85
16834,0,0,146,0,0,0
29471,65,565,820,0,1,21
36548,0,473,549,0,0,0
66872,0,0,977,32,1,29
79336,8040,734,7652,538,59,341
16835,0,3,186,0,0,0
55088,12,0,1794,19,10,33
29470,142,1502,3114,17,21,84
42372,0,20,1526,2,31,24
79331,6295,736,4897,837,83,130
16836,0,0,1132,7,0,8
66873,10,0,264,3,0,3
29464,552,3783,41420,1010,870,937
16749,0,38,3978,46,3,62
55075,2080,1006,15141,859,430,787
79412,9445,2006,3995,837,96,245
42442,8,36,2792,0,20,17
55065,3,0,1134,0,0,4
16724,0,0,91,0,0,0
36535,1255,3194,21763,554,86,1047
79411,4058,262,3596,521,99,129
16725,0,3,233,0,0,0
66849,16,0,377,0,7,5
79410,1581,327,7071,229,117,199
29512,558,10617,6403,225,50,680
42441,0,5,1578,15,0,27
55066,531,315,16893,133,104,471
29516,75,318,473,0,0,6
16726,0,0,599,0,0,5
66850,0,0,177,0,0,0
16727,0,0,226,0,0,0
79406,953,425,4530,427,325,211
29511,60,637,4485,11,0,110
60152,1340,30,11012,144,13,117
36538,0,407,123,0,1,1
16728,0,0,29,0,0,0
79404,5177,2602,2110,602,16,217
55068,703,1512,24087,422,1281,772
42440,0,12,940,0,0,0
66851,29,0,526,0,0,13
29510,202,4379,5378,241,0,100
79407,4167,1193,12520,645,389,393
66846,131,3,3059,50,16,78
60153,5020,17037,1057,592,68,255
16720,17,0,1184,5,6,35
79501,682,97,2079,95,0,46
16692,0,0,724,3,12,0
42451,0,0,736,0,0,0
55057,1205,498,21632,475,813,508
79424,6255,959,33338,1965,1345,926
16693,4,34,4330,24,8,41
29520,38,7064,6845,90,163,135
66842,13,0,297,0,0,6
79423,8596,1061,23898,1722,401,784
16694,0,0,185,0,0,8
36532,457,1901,28378,833,213,503
42450,94,453,3298,0,0,149
55060,1812,1001,25069,360,306,448
79416,9652,1603,19263,1355,1135,848
16695,9,0,1017,0,0,11
60154,2062,2918,9618,1145,539,496
29519,0,147,75,0,0,0
66843,3,0,133,0,0,58
79415,9947,724,5196,493,916,365
16699,15,292,402,59,0,27
29518,0,626,764,0,0,0
79414,5937,1410,9632,948,268,411
42445,160,769,10224,12,0,114
55063,92,86,9003,53,56,162
16701,96,99,16849,285,148,227
66845,28,32,1212,5,0,0
79413,5847,913,13249,767,289,647
16729,12,0,856,0,0,32
79403,8247,4602,3975,231,0,315
16730,0,0,60,0,0,17
79401,1802,893,4255,178,373,214
79376,0,0,40,0,0,11
16740,4,5,1047,23,0,7
42420,356,3199,33031,414,158,1460
66857,41,4,926,0,0,25
79373,1008,107,1514,331,1,37
55073,100,17,3529,12,0,16
16743,0,5,3851,23,11,45
29492,152,1336,10157,346,122,130
60148,3498,3012,37544,1425,5706,1301
79372,536,0,665,36,0,11
66858,6,2,493,0,6,3
16744,0,0,316,0,0,0
36541,279,1593,13220,52,172,148
79371,620,3,785,48,0,16
42413,11,32,3427,0,0,17
29488,682,8068,12321,133,0,766
16745,0,0,574,0,0,6
66859,25,0,176,0,10,0
79370,315,92,982,136,1,7
55074,10,5,2152,21,3,54
16746,12,0,1130,22,0,0
79369,64,39,42,0,0,8
42411,4,14,1412,0,0,18
29487,8,1848,1219,23,0,8
16748,41,7,2569,0,0,14
79367,213,19,570,23,0,0
66860,63,0,1320,42,0,15
29493,0,46,83,0,0,0
60146,136,0,2315,45,4,66
16738,126,855,1266,122,15,71
66856,3,24,1571,12,0,129
55069,38,463,4680,54,78,190
66852,10,0,564,0,5,11
42437,67,1666,6636,158,9,330
79382,1158,201,4908,248,34,142
16731,1,16,2514,20,0,14
29506,74,13826,6646,280,102,235
60151,76,35,3948,41,17,67
36539,0,90,959,0,0,0
79381,572,0,735,184,0,23
16732,0,0,369,4,0,0
66853,0,0,423,0,0,5
55070,38,0,7168,0,82,371
29505,450,9272,14214,382,403,499
42436,13,0,987,0,0,0
79380,66,0,133,8,0,0
16733,0,2,240,0,0,0
79379,223,39,388,14,1,41
66854,5,2,749,0,16,19
16734,0,0,267,0,0,0
55071,126,34,4742,148,338,230
79378,66,4,238,4,0,7
42431,364,2546,22218,367,161,913
16735,2,1,5798,123,35,96
29501,598,14297,27073,478,987,765
60150,102,13,1419,28,0,21
36540,0,418,285,0,0,0
79377,116,0,104,19,0,1
55072,268,411,3317,79,16,515
16844,0,13,2768,8,5,21
66933,0,0,332,0,0,0
79316,6002,561,4704,171,0,83
79121,837,219,5140,194,138,186
16917,0,0,1300,0,0,7
29434,0,30,516,24,0,31
36562,19,131,1333,0,0,100
42343,4,9,1616,14,0,0
79119,1656,97,12536,305,299,168
16920,6,18,1997,33,0,43
55118,2928,1554,20443,1435,1086,979
79118,4468,402,14841,434,437,385
66959,0,0,270,0,0,0
29432,0,1066,2454,0,2,78
16921,3,0,518,4,0,11
66958,0,0,267,0,0,0
79111,378,118,1388,32,17,22
66960,0,0,130,0,0,0
42339,0,19,813,0,0,0
16922,0,12,1929,5,6,31
29431,4,880,6078,5,24,59
55119,2439,6683,21551,1265,7424,2190
79110,4831,538,13569,394,191,386
16923,0,0,1506,14,0,24
36564,0,0,17,0,0,0
79109,5972,2092,31990,904,828,1241
66962,13,0,259,23,0,0
42338,0,0,71,0,0,0
